"Diplomanti terciarnega izobraževanja po vrsti izobraževanja in obèini stalnega prebivališèa, Slovenija, letno"

"VRSTA IZOBRAŽEVANJA";"OBÈINE";"2009 Število diplomantov";"2010 Število diplomantov";"2011 Število diplomantov";"2012 Število diplomantov";"2013 Število diplomantov";"2014 Število diplomantov";"2015 Število diplomantov";"2016 Število diplomantov";"2017 Število diplomantov";"2018 Število diplomantov";"2019 Število diplomantov";"2020 Število diplomantov"
"Doktorsko (prejšnje)";"Kranj";17;9;11;4;13;2;5;8;-;-;-;-
"Doktorsko (prejšnje)";"Kranjska Gora";1;1;-;2;1;1;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Križevci";-;1;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Krško";-;3;3;4;3;1;-;3;-;-;-;-
"Doktorsko (prejšnje)";"Kungota";3;-;1;2;-;1;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Kuzma";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Laško";1;-;2;-;1;-;-;2;-;-;-;-
"Doktorsko (prejšnje)";"Lenart";1;-;2;-;3;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Lendava/Lendva";1;1;1;4;4;-;1;1;-;-;-;-
"Doktorsko (prejšnje)";"Litija";3;2;-;8;-;-;4;2;-;-;-;-
"Doktorsko (prejšnje)";"Ljubljana";136;135;123;160;102;83;56;115;-;-;-;-
"Doktorsko (prejšnje)";"Ljubno";-;-;-;-;-;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Ljutomer";-;3;-;1;-;2;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Log - Dragomer";1;1;1;1;2;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Logatec";4;3;6;3;2;1;3;-;-;-;-;-
"Doktorsko (prejšnje)";"Loška dolina";-;-;-;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Loški Potok";-;-;1;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Lovrenc na Pohorju";-;1;1;-;2;2;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Luèe";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Lukovica";1;1;-;1;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Majšperk";1;1;-;-;1;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Makole";-;-;1;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Maribor";30;27;27;28;27;13;15;34;-;-;-;-
"Doktorsko (prejšnje)";"Markovci";3;-;-;-;-;-;-;2;-;-;-;-
"Doktorsko (prejšnje)";"Medvode";3;3;1;3;1;2;2;6;-;-;-;-
"Doktorsko (prejšnje)";"Mengeš";1;2;1;1;-;1;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Metlika";1;-;1;-;-;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Mežica";-;1;-;-;1;-;1;1;-;-;-;-
"Doktorsko (prejšnje)";"Miklavž na Dravskem polju";-;1;1;-;3;-;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Miren - Kostanjevica";1;-;-;-;-;-;2;-;-;-;-;-
"Doktorsko (prejšnje)";"Mirna";-;-;-;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Mirna Peè";-;-;3;-;2;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Mislinja";-;1;-;-;2;1;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Mokronog - Trebelno";-;3;4;-;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Moravèe";1;1;3;-;-;-;2;-;-;-;-;-
"Doktorsko (prejšnje)";"Moravske Toplice";2;-;-;-;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Mozirje";-;2;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Murska Sobota";-;-;2;6;6;3;3;2;-;-;-;-
"Doktorsko (prejšnje)";"Muta";-;1;-;2;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Naklo";1;1;-;1;2;-;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Nazarje";2;1;-;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Nova Gorica";10;5;5;4;4;3;4;5;-;-;-;-
"Doktorsko (prejšnje)";"Novo mesto";4;6;8;5;6;2;3;3;-;-;-;-
"Doktorsko (prejšnje)";"Odranci";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Oplotnica";-;-;-;-;1;-;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Ormož";1;2;1;3;-;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Osilnica";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Pesnica";2;-;-;-;-;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Piran/Pirano";3;5;4;4;-;2;3;1;-;-;-;-
"Doktorsko (prejšnje)";"Pivka";-;1;-;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Podèetrtek";-;-;-;-;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Podlehnik";-;-;-;-;1;2;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Podvelka";-;-;-;2;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Poljèane";1;-;1;2;-;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Polzela";1;1;-;1;-;1;1;1;-;-;-;-
"Doktorsko (prejšnje)";"Postojna";4;3;4;2;3;4;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Prebold";4;-;1;-;-;-;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Preddvor";1;1;1;-;-;1;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Prevalje";1;2;1;-;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Ptuj";5;8;3;6;4;-;2;1;-;-;-;-
"Doktorsko (prejšnje)";"Puconci";1;-;-;1;-;1;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Raèe - Fram";1;-;3;1;2;1;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Radeèe";-;2;-;-;-;1;2;-;-;-;-;-
"Doktorsko (prejšnje)";"Radenci";-;2;2;-;-;-;-;3;-;-;-;-
"Doktorsko (prejšnje)";"Radlje ob Dravi";1;1;1;-;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Radovljica";2;9;5;7;4;3;1;1;-;-;-;-
"Doktorsko (prejšnje)";"Ravne na Koroškem";3;1;-;3;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Razkrižje";-;-;-;-;-;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Reèica ob Savinji";-;-;1;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Renèe - Vogrsko";-;2;-;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Ribnica";-;-;2;1;3;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Ribnica na Pohorju";-;-;1;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Rogaška Slatina";2;1;1;2;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Rogašovci";-;-;-;-;1;-;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Rogatec";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Ruše";-;2;1;-;-;2;1;2;-;-;-;-
"Doktorsko (prejšnje)";"Selnica ob Dravi";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Semiè";1;-;-;-;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Sevnica";2;1;-;2;5;1;1;2;-;-;-;-
"Doktorsko (prejšnje)";"Sežana";3;2;3;3;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Slovenj Gradec";1;3;2;2;8;1;2;4;-;-;-;-
"Doktorsko (prejšnje)";"Slovenska Bistrica";4;3;2;2;1;4;1;3;-;-;-;-
"Doktorsko (prejšnje)";"Slovenske Konjice";1;1;-;-;2;3;1;2;-;-;-;-
"Doktorsko (prejšnje)";"Sodražica";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Solèava";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Središèe ob Dravi";1;-;-;-;-;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Starše";-;1;-;1;2;2;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Straža";-;-;1;-;-;-;-;2;-;-;-;-
"Doktorsko (prejšnje)";"Sveta Ana";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Sveta Trojica v Slov. goricah";-;-;1;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Sveti Andraž v Slov. goricah";-;-;1;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Sveti Jurij ob Šèavnici";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Sveti Jurij v Slov. goricah";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Sveti Tomaž";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Šalovci";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Šempeter - Vrtojba";1;-;5;2;-;1;-;2;-;-;-;-
"Doktorsko (prejšnje)";"Šenèur";1;1;1;6;-;-;1;1;-;-;-;-
"Doktorsko (prejšnje)";"Šentilj";-;2;2;3;2;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Šentjernej";3;-;1;-;2;1;1;-;-;-;-;-
"Doktorsko (prejšnje)";"Šentjur";2;-;2;4;5;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Šentrupert";-;-;-;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Škocjan";-;-;2;-;2;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Škofja Loka";6;4;10;3;4;5;2;10;-;-;-;-
"Doktorsko (prejšnje)";"Škofljica";4;-;-;3;4;-;3;4;-;-;-;-
"Doktorsko (prejšnje)";"Šmarje pri Jelšah";-;2;2;1;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Šmarješke Toplice";-;-;1;-;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Šmartno ob Paki";-;1;-;1;-;1;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Šmartno pri Litiji";-;2;1;-;-;1;-;2;-;-;-;-
"Doktorsko (prejšnje)";"Šoštanj";2;1;2;-;1;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Štore";2;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Tabor";-;-;-;-;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Tišina";-;1;-;1;-;-;1;1;-;-;-;-
"Doktorsko (prejšnje)";"Tolmin";2;2;4;2;2;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Trbovlje";2;2;1;2;2;3;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Trebnje";2;-;2;3;-;2;1;2;-;-;-;-
"Doktorsko (prejšnje)";"Trnovska vas";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Trzin";5;1;4;2;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Tržiè";7;4;2;-;3;1;2;1;-;-;-;-
"Doktorsko (prejšnje)";"Turnišèe";1;-;-;-;-;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Velenje";6;4;6;6;4;1;5;6;-;-;-;-
"Doktorsko (prejšnje)";"Velika Polana";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Velike Lašèe";-;-;-;-;-;1;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Veržej";-;-;-;-;1;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Videm";-;-;-;-;-;3;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Vipava";2;-;3;-;1;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Vitanje";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Vodice";1;1;2;1;3;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Vojnik";-;-;-;1;-;-;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Vransko";1;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Vrhnika";6;3;4;5;4;7;2;1;-;-;-;-
"Doktorsko (prejšnje)";"Vuzenica";1;-;-;-;1;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Zagorje ob Savi";1;2;2;2;1;1;1;2;-;-;-;-
"Doktorsko (prejšnje)";"Zavrè";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Zreèe";1;1;-;2;2;2;1;2;-;-;-;-
"Doktorsko (prejšnje)";"Žalec";2;3;3;2;5;2;3;4;-;-;-;-
"Doktorsko (prejšnje)";"Železniki";-;1;-;-;4;1;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Žetale";1;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Žiri";-;-;1;-;-;1;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Žirovnica";1;-;-;1;3;2;-;1;-;-;-;-
"Doktorsko (prejšnje)";"Žužemberk";-;-;2;1;-;-;-;-;-;-;-;-
"Doktorsko (prejšnje)";"Stalno bivališèe neznano ali v tujini";33;32;43;28;19;7;6;7;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Ajdovšèina";-;-;-;1;6;3;8;5;5;8;5;8
"Doktorsko (3. bolonjska stopnja)";"Ankaran/Ancarano";-;-;-;-;-;-;1;1;2;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Apaèe";-;-;-;-;-;-;-;1;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Beltinci";-;-;-;-;-;-;-;1;2;-;1;1
"Doktorsko (3. bolonjska stopnja)";"Benedikt";-;-;-;-;-;-;-;-;-;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Bistrica ob Sotli";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Bled";-;-;-;-;1;-;2;3;2;2;3;3
"Doktorsko (3. bolonjska stopnja)";"Bloke";-;-;-;-;-;-;2;-;-;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Bohinj";-;-;-;-;2;1;2;1;1;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Borovnica";-;-;-;-;2;1;2;1;1;1;-;2
"Doktorsko (3. bolonjska stopnja)";"Bovec";-;-;-;-;-;-;-;1;3;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Braslovèe";-;-;-;-;2;1;1;2;-;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Brda";-;-;-;1;-;-;2;2;1;-;1;1
"Doktorsko (3. bolonjska stopnja)";"Brezovica";-;-;-;-;4;5;1;2;3;4;1;7
"Doktorsko (3. bolonjska stopnja)";"Brežice";-;-;-;2;1;-;2;4;2;3;4;5
"Doktorsko (3. bolonjska stopnja)";"Cankova";-;-;-;-;-;-;-;-;1;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Celje";-;1;2;3;2;8;13;15;12;14;16;9
"Doktorsko (3. bolonjska stopnja)";"Cerklje na Gorenjskem";-;-;-;1;-;1;2;1;3;1;1;2
"Doktorsko (3. bolonjska stopnja)";"Cerknica";-;-;-;-;2;1;2;1;-;3;3;1
"Doktorsko (3. bolonjska stopnja)";"Cerkno";-;-;-;-;-;1;2;1;1;1;-;2
"Doktorsko (3. bolonjska stopnja)";"Cerkvenjak";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Cirkulane";-;-;-;-;1;1;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Èrenšovci";-;-;-;-;-;-;1;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Èrna na Koroškem";-;-;-;-;-;-;1;-;-;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Èrnomelj";-;-;-;-;-;-;-;-;2;1;-;2
"Doktorsko (3. bolonjska stopnja)";"Destrnik";-;-;-;-;-;-;-;1;-;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Divaèa";-;-;-;-;1;-;1;-;2;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Dobje";-;-;-;-;-;-;-;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Dobrepolje";-;-;1;-;-;-;-;-;1;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Dobrna";-;-;-;-;1;-;1;-;-;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Dobrova - Polhov Gradec";-;-;-;-;-;2;5;1;3;1;2;2
"Doktorsko (3. bolonjska stopnja)";"Dobrovnik/Dobronak";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Dol pri Ljubljani";-;-;-;1;1;3;5;2;-;2;1;1
"Doktorsko (3. bolonjska stopnja)";"Dolenjske Toplice";-;-;-;-;-;-;-;-;1;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Domžale";-;1;2;1;8;7;11;12;5;14;11;11
"Doktorsko (3. bolonjska stopnja)";"Dornava";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Dravograd";-;-;-;1;1;1;1;-;-;-;2;-
"Doktorsko (3. bolonjska stopnja)";"Duplek";1;-;-;-;1;1;1;-;1;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Gorenja vas - Poljane";-;-;-;-;1;1;-;-;1;3;1;2
"Doktorsko (3. bolonjska stopnja)";"Gorišnica";-;-;-;-;-;-;2;-;1;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Gorje";-;-;-;-;-;-;1;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Gornja Radgona";-;-;-;1;2;2;2;-;2;1;4;-
"Doktorsko (3. bolonjska stopnja)";"Gornji Grad";-;-;-;-;-;1;-;-;-;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Gornji Petrovci";-;-;-;-;-;-;1;1;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Grad";-;-;-;-;-;-;-;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Grosuplje";-;-;2;1;1;5;3;5;1;3;6;8
"Doktorsko (3. bolonjska stopnja)";"Hajdina";-;-;-;-;-;1;-;1;2;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Hoèe - Slivnica";-;-;-;1;2;-;6;1;1;1;3;-
"Doktorsko (3. bolonjska stopnja)";"Hodoš/Hodos";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Horjul";-;-;-;-;-;-;1;1;3;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Hrastnik";-;-;-;1;-;-;2;-;1;-;-;2
"Doktorsko (3. bolonjska stopnja)";"Hrpelje - Kozina";-;-;-;1;-;2;-;-;5;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Idrija";-;-;-;1;-;3;3;5;2;1;2;4
"Doktorsko (3. bolonjska stopnja)";"Ig";-;-;-;-;-;2;2;-;4;1;2;1
"Doktorsko (3. bolonjska stopnja)";"Ilirska Bistrica";-;-;-;-;-;2;-;3;4;-;4;1
"Doktorsko (3. bolonjska stopnja)";"Ivanèna Gorica";-;-;1;-;3;2;3;3;5;3;7;3
"Doktorsko (3. bolonjska stopnja)";"Izola/Isola";-;-;1;-;1;5;2;7;5;2;1;2
"Doktorsko (3. bolonjska stopnja)";"Jesenice";-;-;-;-;1;6;2;2;5;1;-;4
"Doktorsko (3. bolonjska stopnja)";"Jezersko";-;-;-;-;-;-;-;-;1;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Juršinci";-;-;-;-;-;-;-;1;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Kamnik";-;-;1;-;4;4;8;11;3;9;9;7
"Doktorsko (3. bolonjska stopnja)";"Kanal";-;-;-;-;2;-;2;1;2;1;3;-
"Doktorsko (3. bolonjska stopnja)";"Kidrièevo";-;-;-;1;1;1;1;-;1;1;1;1
"Doktorsko (3. bolonjska stopnja)";"Kobarid";-;-;-;-;-;-;-;-;2;1;-;1
"Doktorsko (3. bolonjska stopnja)";"Kobilje";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Koèevje";-;-;-;2;3;-;1;1;2;5;-;1
"Doktorsko (3. bolonjska stopnja)";"Komen";1;-;-;-;-;1;-;-;-;3;-;1
"Doktorsko (3. bolonjska stopnja)";"Komenda";-;-;-;-;1;-;-;-;1;-;2;1
"Doktorsko (3. bolonjska stopnja)";"Koper/Capodistria";-;-;3;3;-;13;15;12;16;12;10;8
"Doktorsko (3. bolonjska stopnja)";"Kostanjevica na Krki";-;-;-;1;-;-;1;1;-;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Kostel";-;-;-;-;-;-;1;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Kozje";-;-;-;-;-;-;1;-;1;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Kranj";-;1;2;3;11;7;9;7;11;8;11;9
"Doktorsko (3. bolonjska stopnja)";"Kranjska Gora";-;-;-;-;-;-;1;1;1;2;1;-
"Doktorsko (3. bolonjska stopnja)";"Križevci";-;-;-;-;1;1;1;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Krško";-;-;-;-;2;-;2;2;4;4;4;2
"Doktorsko (3. bolonjska stopnja)";"Kungota";-;-;-;-;-;-;1;2;-;-;2;-
"Doktorsko (3. bolonjska stopnja)";"Kuzma";-;-;-;-;-;-;1;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Laško";-;-;1;-;1;4;4;2;1;-;1;4
"Doktorsko (3. bolonjska stopnja)";"Lenart";-;-;-;-;1;2;3;3;2;1;3;2
"Doktorsko (3. bolonjska stopnja)";"Lendava/Lendva";-;-;-;1;-;1;1;-;4;3;1;-
"Doktorsko (3. bolonjska stopnja)";"Litija";-;-;-;1;1;1;2;2;1;2;-;2
"Doktorsko (3. bolonjska stopnja)";"Ljubljana";1;10;14;25;70;98;137;160;140;125;134;105
"Doktorsko (3. bolonjska stopnja)";"Ljubno";-;-;-;-;-;-;1;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Ljutomer";1;-;-;-;2;1;3;3;5;3;1;1
"Doktorsko (3. bolonjska stopnja)";"Log - Dragomer";-;-;-;-;-;-;1;1;2;-;1;2
"Doktorsko (3. bolonjska stopnja)";"Logatec";-;-;-;1;4;5;5;5;1;3;2;4
"Doktorsko (3. bolonjska stopnja)";"Loška dolina";-;-;-;-;-;1;1;-;1;1;-;1
"Doktorsko (3. bolonjska stopnja)";"Loški Potok";-;-;-;-;-;-;-;1;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Lovrenc na Pohorju";-;-;-;1;-;1;1;-;-;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Luèe";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Lukovica";-;-;-;1;-;-;-;-;1;-;1;1
"Doktorsko (3. bolonjska stopnja)";"Majšperk";-;-;-;-;-;-;2;1;1;-;1;2
"Doktorsko (3. bolonjska stopnja)";"Makole";1;-;-;-;-;-;-;1;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Maribor";2;4;9;5;33;32;25;30;29;28;29;13
"Doktorsko (3. bolonjska stopnja)";"Markovci";-;-;-;-;-;-;-;1;-;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Medvode";-;-;1;1;2;3;2;1;1;6;4;7
"Doktorsko (3. bolonjska stopnja)";"Mengeš";-;-;-;1;1;3;3;1;-;2;1;1
"Doktorsko (3. bolonjska stopnja)";"Metlika";-;-;1;-;-;1;3;2;-;2;1;-
"Doktorsko (3. bolonjska stopnja)";"Mežica";-;-;-;-;-;-;1;3;-;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Miklavž na Dravskem polju";-;-;-;-;-;1;-;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Miren - Kostanjevica";-;1;-;-;1;2;1;2;3;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Mirna";-;-;-;1;-;-;-;-;1;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Mirna Peè";-;-;-;-;-;-;1;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Mislinja";-;-;-;-;1;1;2;-;-;-;1;2
"Doktorsko (3. bolonjska stopnja)";"Mokronog - Trebelno";-;-;-;-;1;-;3;-;1;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Moravèe";-;-;1;-;1;2;-;-;2;-;1;1
"Doktorsko (3. bolonjska stopnja)";"Moravske Toplice";-;-;-;-;-;-;-;-;1;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Mozirje";-;-;-;-;1;-;-;1;2;-;1;-
"Doktorsko (3. bolonjska stopnja)";"Murska Sobota";-;1;-;1;1;4;4;5;6;6;-;3
"Doktorsko (3. bolonjska stopnja)";"Muta";-;-;-;-;-;1;-;1;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Naklo";-;-;-;-;-;-;-;2;1;-;4;1
"Doktorsko (3. bolonjska stopnja)";"Nazarje";-;-;-;-;-;-;1;-;-;1;1;-
"Doktorsko (3. bolonjska stopnja)";"Nova Gorica";-;1;-;1;2;5;11;7;6;4;7;4
"Doktorsko (3. bolonjska stopnja)";"Novo mesto";-;-;-;2;4;6;10;12;9;5;7;6
"Doktorsko (3. bolonjska stopnja)";"Odranci";1;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Oplotnica";-;-;-;-;1;1;-;-;-;1;-;1
"Doktorsko (3. bolonjska stopnja)";"Ormož";-;-;-;1;-;-;4;-;2;1;1;4
"Doktorsko (3. bolonjska stopnja)";"Osilnica";-;-;-;-;-;-;-;-;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Pesnica";-;1;-;-;-;2;1;3;-;-;-;1
"Doktorsko (3. bolonjska stopnja)";"Piran/Pirano";-;1;-;-;4;2;5;2;1;6;6;2
"Doktorsko (3. bolonjska stopnja)";"Pivka";-;-;-;-;1;-;3;2;1;1;1;-
"Doktorsko (3. bolonjska stopnja)";"Podèetrtek";-;-;-;-;-;2;-;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Podlehnik";-;-;-;-;-;-;-;1;-;-;1;1
"Doktorsko (3. bolonjska stopnja)";"Podvelka";-;-;-;-;1;-;1;-;1;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Poljèane";-;-;-;-;1;1;-;1;-;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Polzela";-;-;-;-;-;-;2;-;2;-;-;-
"Doktorsko (3. bolonjska stopnja)";"Postojna";-;-;1;-;5;4;5;2;8;3;2;4
"Doktorsko (3. bolonjska stopnja)";"Prebold";-;-;-;-;1;-;1;2;2;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Preddvor";-;-;-;-;2;-;-;-;-;1;-;-
"Doktorsko (3. bolonjska stopnja)";"Prevalje";-;-;-;-;-;-;-;1;-;1;1;-
"Doktorsko (3. bolonjska stopnja)";"Ptuj";1;-;-;2;3;4;5;6;6;3;4;4
"Doktorsko (3. bolonjska stopnja)";"Puconci";-;-;-;1;-;1;-;1;-;1;1;-
"Doktorsko (3. bolonjska stopnja)";"Raèe - Fram";-;-;1;-;-;-;-;2;-;3;1;1
